payment_id,merchant_id,created_at,merchant_txn_count_5min,merchant_decline_rate_5min,merchant_unique_devices_5min,merchant_unique_ips_5min,merchant_unique_card_bins_5min,amount_zscore_vs_merchant_history,seconds_since_last_txn_device,seconds_since_last_txn_ip,hour_of_day,is_card,is_new_customer,is_low_ticket,is_attack,attack_window_id
pay_a4f15da5cadc,merch_0003,2026-01-06 12:05:12,9.0,0.0,2077,1795,2771,0.9204794120826396,90525.0,57367.0,12,1,0,0,0,
pay_408952f563c6,merch_0006,2026-01-06 12:05:21,10.0,0.0,1560,1334,2036,-0.21300568478933748,66721.0,57162.0,12,0,0,0,0,
pay_58aaed7e8158,merch_0007,2026-01-06 12:05:48,9.0,0.0,1683,1480,2207,-1.1224111067884672,86400.0,75056.0,12,0,0,1,0,
pay_c6857cffa37e,merch_0004,2026-01-06 12:06:11,8.0,0.25,1580,1385,2144,0.8341162281952063,15791.0,271335.0,12,1,0,0,0,
pay_27692e4f416d,merch_0005,2026-01-06 12:06:11,7.0,0.0,1624,1415,2185,-0.7518968819105429,9518.0,64096.0,12,0,1,0,0,
pay_bae410fe81a9,merch_0006,2026-01-06 12:06:27,10.0,0.0,1560,1335,2036,-0.4715554533769429,170496.0,319714.0,12,0,0,0,0,
pay_e78059ad8f16,merch_0007,2026-01-06 12:06:40,9.0,0.0,1683,1480,2207,-0.4022924470002648,68576.0,85799.0,12,1,1,0,0,
pay_2c0a48869d4b,merch_0005,2026-01-06 12:06:58,5.0,0.0,1624,1414,2184,0.0627640332258395,211694.0,14388.0,12,0,0,0,0,
pay_1212b04afcce,merch_0005,2026-01-06 12:07:00,6.0,0.0,1624,1414,2184,-0.2907434745315408,188553.0,133545.0,12,1,0,0,0,
pay_92849fdf1a7d,merch_0002,2026-01-06 12:07:08,3.0,0.0,1162,1015,1546,-1.2726029239446945,181684.0,71429.0,12,1,0,1,0,
pay_7c5a97acf904,merch_0004,2026-01-06 12:07:16,8.0,0.375,1580,1385,2144,-1.3745206850985874,69286.0,2682.0,12,0,1,1,0,
pay_a9826fd10d72,merch_0004,2026-01-06 12:07:18,9.0,0.3333333333333333,1580,1385,2144,0.2180177167831708,77277.0,68628.0,12,1,1,0,0,
pay_0bd473aede94,merch_0006,2026-01-06 12:07:21,11.0,0.0,1560,1335,2037,-0.04525450547128974,271946.0,1866.0,12,0,0,0,0,
pay_4ca4b0bbdbe4,merch_0007,2026-01-06 12:07:22,9.0,0.1111111111111111,1683,1480,2208,0.9503200538641097,133947.0,246668.0,12,0,0,0,0,
pay_052de6ee577e,merch_0004,2026-01-06 12:07:25,10.0,0.3,1580,1385,2144,1.108555584196463,9864.0,83394.0,12,0,0,0,0,
pay_ffb079e23a9d,merch_0007,2026-01-06 12:07:32,10.0,0.1,1683,1480,2209,-1.122171497007348,46821.0,144256.0,12,0,0,1,0,
pay_3d030f7e6a7e,merch_0002,2026-01-06 12:07:51,4.0,0.0,1162,1015,1547,0.09726774485728876,220.0,71136.0,12,0,0,0,0,
pay_8180b70813c7,merch_0006,2026-01-06 12:08:32,9.0,0.0,1560,1335,2037,-1.1071226440092874,147027.0,103840.0,12,1,0,0,0,
pay_2b009d6a4116,merch_0004,2026-01-06 12:08:32,9.0,0.3333333333333333,1580,1386,2145,1.1765875172378197,52433.0,403114.0,12,0,0,0,0,
pay_e8c6d5353598,merch_0002,2026-01-06 12:08:35,5.0,0.0,1162,1015,1547,-0.4643786838850122,145385.0,18383.0,12,1,1,0,0,
pay_c27429099a59,merch_0003,2026-01-06 12:08:35,7.0,0.0,2078,1795,2771,1.1037409976342125,312091.0,226743.0,12,1,0,0,0,
pay_b38b86df76ea,merch_0005,2026-01-06 12:08:36,5.0,0.0,1624,1414,2184,0.144672350810502,90217.0,10664.0,12,1,0,0,0,
pay_c0f8361b6521,merch_0005,2026-01-06 12:08:53,5.0,0.0,1624,1414,2184,0.8826772448474559,173587.0,234079.0,12,1,1,0,0,
pay_934d0998c948,merch_0007,2026-01-06 12:08:58,7.0,0.14285714285714285,1683,1480,2209,-0.28549162335836237,44336.0,173197.0,12,1,0,0,0,
pay_023cdd074d0f,merch_0006,2026-01-06 12:09:05,8.0,0.0,1560,1335,2038,0.7574448246583441,276468.0,55509.0,12,1,1,0,0,
pay_d4d44a02e816,merch_0003,2026-01-06 12:09:05,5.0,0.0,2079,1796,2771,-0.051039824414387196,350430.0,324385.0,12,0,1,0,0,
pay_2e07c6e52357,merch_0003,2026-01-06 12:09:10,6.0,0.0,2079,1796,2771,-0.09389318454406292,196968.0,9920.0,12,0,0,0,0,
pay_9bc7866c3a2a,merch_0006,2026-01-06 12:09:23,9.0,0.0,1561,1335,2038,-1.323413556230512,313721.0,8354.0,12,0,1,1,0,
pay_ff6b1185523e,merch_0003,2026-01-06 12:09:26,7.0,0.14285714285714285,2079,1796,2771,-0.06574822885814534,108770.0,121900.0,12,0,0,0,0,
pay_0ff488427069,merch_0005,2026-01-06 12:09:34,6.0,0.0,1624,1414,2185,-0.39837301449320517,147194.0,156419.0,12,1,0,0,0,
pay_09a201a6ec6e,merch_0002,2026-01-06 12:09:43,4.0,0.0,1162,1015,1548,0.5000254924409931,259009.0,241888.0,12,0,1,0,0,
pay_8d4160e57859,merch_0004,2026-01-06 12:09:45,7.0,0.2857142857142857,1580,1386,2145,-0.6986033622935919,82786.0,90717.0,12,1,0,0,0,
pay_5b76368fcf02,merch_0003,2026-01-06 12:09:45,7.0,0.14285714285714285,2079,1796,2771,0.6237498233206075,118134.0,29160.0,12,0,0,0,0,
pay_90de8ecb8818,merch_0006,2026-01-06 12:10:19,7.0,0.0,1561,1335,2038,-0.28022468129763467,78264.0,100716.0,12,0,0,0,0,
pay_876652db3086,merch_0006,2026-01-06 12:10:21,7.0,0.0,1561,1335,2038,-0.7295372311042571,218502.0,166682.0,12,1,0,0,0,
pay_a5aece23f1f6,merch_0003,2026-01-06 12:10:22,6.0,0.16666666666666666,2079,1796,2771,-0.04434045776647592,122914.0,151960.0,12,0,0,0,0,
pay_c382979f9312,merch_0002,2026-01-06 12:10:36,5.0,0.2,1162,1015,1549,2.058772445473192,58684.0,78495.0,12,0,0,0,0,
pay_11032b1f8e2e,merch_0003,2026-01-06 12:10:41,7.0,0.14285714285714285,2079,1796,2771,-0.5495369901530108,2699.0,55530.0,12,0,1,0,0,
pay_0122e4cba9ef,merch_0001,2026-01-06 12:10:52,1.0,0.0,324,274,481,0.4177316519023994,37920.0,175645.0,12,1,1,0,0,
pay_7c210c5252c8,merch_0001,2026-01-06 12:10:54,2.0,0.0,324,274,482,-1.0073528632104412,101363.0,103146.0,12,1,1,0,0,
pay_1c0fac89d794,merch_0006,2026-01-06 12:10:56,8.0,0.125,1561,1335,2038,1.5232549316685198,61953.0,94412.0,12,0,0,0,0,
pay_8d7f147d3a29,merch_0006,2026-01-06 12:11:03,9.0,0.1111111111111111,1562,1335,2038,-1.0067612977321299,86400.0,5492.0,12,1,0,0,0,
pay_08eb3f1a67b9,merch_0007,2026-01-06 12:11:10,5.0,0.2,1683,1480,2210,0.05529791791388362,205581.0,72579.0,12,1,1,0,0,
pay_91375501a45d,merch_0007,2026-01-06 12:11:13,6.0,0.16666666666666666,1683,1480,2211,-1.1573869651442579,81293.0,62245.0,12,0,0,1,0,
pay_655053952966,merch_0003,2026-01-06 12:11:14,8.0,0.125,2079,1797,2772,-0.21278481590127632,136765.0,311183.0,12,0,0,0,0,
pay_1202442c2125,merch_0000,2026-01-06 12:11:15,1.0,0.0,536,455,720,1.5006006257868483,76130.0,170044.0,12,1,0,0,0,
pay_d1c51db2b830,merch_0000,2026-01-06 12:11:18,2.0,0.0,536,455,720,-0.7695443358443684,161216.0,180060.0,12,1,0,0,0,
pay_28cc7784a29e,merch_0002,2026-01-06 12:11:24,6.0,0.16666666666666666,1162,1015,1549,-0.01758478305247058,222758.0,12877.0,12,1,1,0,0,
pay_2646245b6e64,merch_0007,2026-01-06 12:11:26,7.0,0.14285714285714285,1683,1480,2211,-0.24263897928613892,82417.0,254509.0,12,1,1,0,0,
pay_f73429f75202,merch_0003,2026-01-06 12:11:28,9.0,0.1111111111111111,2079,1797,2773,-0.7654418202543632,79585.0,89257.0,12,1,1,0,0,
pay_f8c7d28d0e85,merch_0004,2026-01-06 12:11:36,6.0,0.16666666666666666,1580,1386,2146,0.021408615587049092,99421.0,217784.0,12,0,0,0,0,
pay_43725ae337b5,merch_0006,2026-01-06 12:11:37,9.0,0.1111111111111111,1562,1335,2038,-0.5467235001484322,220182.0,4359.0,12,1,0,0,0,
pay_05d97bac6b86,merch_0004,2026-01-06 12:11:46,7.0,0.14285714285714285,1580,1386,2147,0.7274848128675049,58590.0,90308.0,12,1,0,0,0,
pay_d202149ee613,merch_0005,2026-01-06 12:11:51,6.0,0.0,1624,1414,2184,-0.4745681436389941,96673.0,27136.0,12,1,1,0,0,
pay_e1e133d3f613,merch_0007,2026-01-06 12:11:54,7.0,0.14285714285714285,1683,1480,2212,-0.20331443266687724,139736.0,213380.0,12,1,0,0,0,
pay_9f8ae4ddbe71,merch_0003,2026-01-06 12:11:57,10.0,0.1,2079,1797,2774,-0.9881585663919882,149991.0,83079.0,12,1,0,0,0,
pay_b2b9a5709ca5,merch_0001,2026-01-06 12:11:59,3.0,0.0,324,274,482,0.180647264700768,91199.0,3323.0,12,0,0,0,0,
pay_b7ed1b5f8cb4,merch_0006,2026-01-06 12:12:03,10.0,0.1,1562,1335,2038,0.667298998950023,116929.0,48618.0,12,1,0,0,0,
pay_e81e52bba930,merch_0001,2026-01-06 12:12:04,4.0,0.0,324,274,483,-0.6142595611327355,147727.0,97274.0,12,1,0,0,0,
pay_895c118fd8f2,merch_0005,2026-01-06 12:12:25,5.0,0.0,1624,1414,2185,-0.7206648473962662,15245.0,34199.0,12,0,0,0,0,
pay_77ce3036ade9,merch_0003,2026-01-06 12:12:26,11.0,0.09090909090909091,2079,1797,2775,-1.359498013765379,171276.0,164220.0,12,1,1,0,0,
pay_42b384e6e9dd,merch_0003,2026-01-06 12:12:29,12.0,0.08333333333333333,2079,1797,2776,-0.2634207605595788,12638.0,8707.0,12,1,0,0,0,
pay_20b68979937f,merch_0006,2026-01-06 12:12:31,10.0,0.2,1562,1335,2039,-0.619311606579948,117023.0,183880.0,12,1,0,0,0,
pay_05cd7c1752e6,merch_0006,2026-01-06 12:12:42,11.0,0.18181818181818182,1562,1335,2040,-0.42369050213604026,182966.0,26838.0,12,1,0,0,0,
pay_a3792d203361,merch_0004,2026-01-06 12:12:45,5.0,0.0,1580,1386,2147,1.0504319915383329,115434.0,131242.0,12,1,1,0,0,
pay_2c37d9abe82b,merch_0004,2026-01-06 12:12:51,6.0,0.0,1581,1386,2147,0.6262138597555363,86400.0,52933.0,12,0,0,0,0,
pay_d0f2ba977793,merch_0003,2026-01-06 12:12:54,13.0,0.07692307692307693,2079,1797,2777,-0.9709872909474558,31387.0,137073.0,12,1,0,0,0,
pay_f93a91dae05e,merch_0006,2026-01-06 12:13:03,12.0,0.16666666666666666,1562,1335,2040,0.14547229482584495,94374.0,51339.0,12,1,0,0,0,
pay_0ec8ea250f27,merch_0004,2026-01-06 12:13:04,7.0,0.0,1581,1386,2147,-1.3872398287860304,96206.0,267109.0,12,1,0,1,0,
pay_872c23e4ad48,merch_0004,2026-01-06 12:13:09,8.0,0.0,1581,1387,2147,-0.49675325457079456,166214.0,330148.0,12,0,1,0,0,
pay_d9cc5028e320,merch_0004,2026-01-06 12:13:23,9.0,0.0,1581,1387,2147,-0.8044931145485429,2709.0,145598.0,12,1,1,0,0,
pay_1d4d616d3ae7,merch_0004,2026-01-06 12:13:42,9.0,0.0,1581,1387,2148,-0.6245205942489298,54860.0,13747.0,12,1,0,0,0,
pay_6c3a98c00855,merch_0000,2026-01-06 12:13:51,3.0,0.0,536,455,720,-0.03372747704896107,79059.0,94765.0,12,1,1,0,0,
pay_079a7738d900,merch_0006,2026-01-06 12:13:56,12.0,0.25,1562,1335,2040,-0.7990604095052422,12208.0,57548.0,12,0,0,0,0,
pay_eaf755a16707,merch_0005,2026-01-06 12:14:11,4.0,0.0,1624,1414,2186,0.39218038678641437,10057.0,152116.0,12,1,1,0,0,
pay_425674f588a5,merch_0007,2026-01-06 12:14:15,5.0,0.0,1683,1480,2211,-0.2661399698583203,62162.0,104380.0,12,1,0,0,0,
pay_d405bf08efbe,merch_0003,2026-01-06 12:14:18,11.0,0.09090909090909091,2079,1797,2778,-0.8218047177526131,29411.0,25166.0,12,1,0,0,0,
pay_492437d6ef85,merch_0006,2026-01-06 12:14:38,11.0,0.2727272727272727,1562,1336,2041,-0.5042110841171408,147552.0,86400.0,12,1,0,0,0,
pay_cd289462deae,merch_0005,2026-01-06 12:14:40,4.0,0.0,1624,1414,2187,-0.2491457335487282,33452.0,18978.0,12,1,1,0,0,
pay_6be755c76691,merch_0005,2026-01-06 12:14:43,5.0,0.2,1624,1414,2188,-0.5931577753031911,173787.0,96555.0,12,0,0,0,0,
pay_b0a35f00c270,merch_0006,2026-01-06 12:14:50,12.0,0.25,1562,1336,2042,1.644343435930842,146841.0,615.0,12,1,0,0,0,
pay_42d1363c76a8,merch_0001,2026-01-06 12:14:59,5.0,0.0,324,274,483,-1.0130853075998054,132224.0,26218.0,12,1,0,1,0,
pay_f49fc91e986e,merch_0005,2026-01-06 12:15:01,6.0,0.16666666666666666,1624,1414,2188,-1.3347391864299416,219220.0,31088.0,12,1,0,1,0,
pay_b3bfce153ca0,merch_0006,2026-01-06 12:15:07,13.0,0.3076923076923077,1563,1336,2042,-0.3618493446392325,425344.0,144229.0,12,1,0,0,0,
pay_4847aedad9dd,merch_0002,2026-01-06 12:15:07,3.0,0.3333333333333333,1161,1015,1549,1.5332512225243873,257808.0,235482.0,12,0,1,0,0,
pay_63685e7c9c5c,merch_0002,2026-01-06 12:15:25,4.0,0.25,1161,1015,1549,0.3307804269794553,106900.0,11425.0,12,0,0,0,0,
pay_03db621ca29e,merch_0007,2026-01-06 12:15:26,6.0,0.0,1683,1480,2212,1.881292646824969,61593.0,152772.0,12,1,0,0,0,
pay_00e8cf30b38e,merch_0007,2026-01-06 12:15:28,7.0,0.0,1683,1480,2213,0.6537403097450273,232994.0,9511.0,12,1,1,0,0,
pay_5df435660ec4,merch_0006,2026-01-06 12:15:32,12.0,0.3333333333333333,1563,1336,2043,-0.8490800839984828,67582.0,181844.0,12,1,0,0,0,
pay_f27d9a609882,merch_0006,2026-01-06 12:15:33,13.0,0.3076923076923077,1563,1336,2044,0.7418574572070709,156217.0,171184.0,12,0,1,0,0,
pay_bf0637846665,merch_0005,2026-01-06 12:15:47,7.0,0.14285714285714285,1624,1414,2189,-0.5376859128981283,45528.0,56070.0,12,0,0,0,0,
pay_93a1b1d5259c,merch_0007,2026-01-06 12:15:49,8.0,0.0,1683,1480,2213,0.2891118098535177,6403.0,51717.0,12,1,0,0,0,
pay_618c5c36a9c6,merch_0006,2026-01-06 12:15:53,14.0,0.2857142857142857,1564,1336,2044,0.4948041885262372,386270.0,146300.0,12,1,1,0,0,
pay_2540e476ca62,merch_0005,2026-01-06 12:16:16,8.0,0.125,1624,1414,2189,0.6464130118167725,135398.0,39321.0,12,1,0,0,0,
pay_87ce6b018813,merch_0004,2026-01-06 12:16:16,9.0,0.0,1581,1387,2148,-0.21584924802729602,104083.0,83733.0,12,0,0,0,0,
pay_6244e0648f80,merch_0005,2026-01-06 12:16:17,9.0,0.1111111111111111,1624,1414,2189,-0.9814977934089103,89794.0,1926.0,12,0,0,0,0,
pay_476841e9a6a6,merch_0002,2026-01-06 12:16:20,4.0,0.0,1161,1015,1549,-0.6528400476154773,4998.0,163207.0,12,1,0,0,0,
pay_722fe81f96b5,merch_0002,2026-01-06 12:16:26,4.0,0.0,1161,1015,1549,-0.48928585644433803,191973.0,9122.0,12,0,0,0,0,
pay_6cc312e1ee52,merch_0004,2026-01-06 12:16:28,10.0,0.0,1581,1387,2149,0.3306111885032651,8841.0,198193.0,12,0,0,0,0,
pay_6863a57c8a82,merch_0003,2026-01-06 12:16:30,6.0,0.0,2078,1797,2778,-0.47226224542042,259405.0,77109.0,12,1,0,0,0,
pay_978e44b56891,merch_0006,2026-01-06 12:16:33,13.0,0.23076923076923078,1564,1336,2044,-0.4767002985343196,57520.0,54353.0,12,0,1,0,0,
pay_4a7f5dc2fd7f,merch_0007,2026-01-06 12:16:33,6.0,0.16666666666666666,1683,1481,2213,0.47190110718898687,215896.0,86400.0,12,1,1,0,0,
pay_4d476124725b,merch_0003,2026-01-06 12:16:55,7.0,0.0,2078,1797,2779,-1.1216187907477517,103736.0,237807.0,12,0,0,0,0,
pay_67660190a577,merch_0007,2026-01-06 12:17:08,6.0,0.16666666666666666,1683,1481,2213,-0.34318575920713423,66535.0,176585.0,12,1,0,0,0,
pay_31bc97cda142,merch_0003,2026-01-06 12:17:25,7.0,0.0,2078,1797,2780,0.656758113719298,68741.0,151858.0,12,1,0,0,0,
pay_e7682aaf6f69,merch_0007,2026-01-06 12:17:33,7.0,0.14285714285714285,1683,1481,2214,-0.22537221991262027,4307.0,102662.0,12,1,0,0,0,
pay_afda5785b700,merch_0003,2026-01-06 12:17:58,5.0,0.0,2078,1797,2781,-0.41453576436443096,115785.0,51872.0,12,1,0,0,0,
pay_10f0cfee1f37,merch_0002,2026-01-06 12:18:03,5.0,0.0,1161,1015,1550,-0.46760350318716565,84210.0,179281.0,12,1,0,0,0,
pay_a39e63afb853,merch_0003,2026-01-06 12:18:03,6.0,0.0,2078,1797,2782,-0.09448704809332624,269123.0,86241.0,12,1,0,0,0,
pay_0b89ed593d23,merch_0006,2026-01-06 12:18:06,9.0,0.2222222222222222,1564,1335,2043,-0.4432570738726574,89680.0,35587.0,12,1,0,0,0,
pay_81cc17ddd19e,merch_0007,2026-01-06 12:18:14,8.0,0.125,1682,1481,2214,0.7979885149226655,267232.0,135391.0,12,0,0,0,0,
pay_4b31fccdec50,merch_0002,2026-01-06 12:18:29,6.0,0.16666666666666666,1161,1015,1550,1.9001003251030038,23539.0,67232.0,12,0,1,0,0,
pay_1c029c7c3a0d,merch_0004,2026-01-06 12:18:37,4.0,0.0,1581,1387,2150,-0.08578127447174023,10618.0,61936.0,12,1,1,0,0,
pay_b72c16175cf3,merch_0007,2026-01-06 12:19:02,9.0,0.1111111111111111,1682,1481,2214,-0.3394426788212717,19087.0,86114.0,12,1,0,0,0,
pay_07a033047605,merch_0002,2026-01-06 12:19:03,7.0,0.2857142857142857,1162,1015,1551,0.9801901049940985,86400.0,133045.0,12,1,0,0,0,
pay_f41342a06593,merch_0007,2026-01-06 12:19:22,9.0,0.1111111111111111,1682,1481,2214,0.28203774536267673,60518.0,53161.0,12,0,0,0,0,
pay_2ea4e9a7d957,merch_0006,2026-01-06 12:19:32,9.0,0.1111111111111111,1564,1336,2044,0.1753150110454497,198905.0,453313.0,12,1,0,0,0,
pay_74dc8372da81,merch_0003,2026-01-06 12:19:43,6.0,0.0,2078,1797,2782,1.0929875151152348,292246.0,10945.0,12,0,0,0,0,
pay_3984ebc4f9fd,merch_0006,2026-01-06 12:19:53,8.0,0.125,1565,1336,2043,0.1257369396981907,86400.0,299020.0,12,0,0,0,0,
pay_c0578c2547bb,merch_0005,2026-01-06 12:19:54,5.0,0.2,1624,1414,2189,-1.30795076696972,6219.0,10400.0,12,1,0,1,0,
pay_73b1b11d681d,merch_0004,2026-01-06 12:20:19,4.0,0.0,1581,1387,2151,-0.5673721561384416,4196.0,159011.0,12,0,0,0,0,
pay_c179b78a4cba,merch_0004,2026-01-06 12:20:29,5.0,0.0,1581,1387,2152,1.9222054827887536,7759.0,31635.0,12,1,0,0,0,
pay_9cc9a860fbfa,merch_0004,2026-01-06 12:20:55,6.0,0.0,1581,1387,2153,0.47001981003747595,92308.0,15574.0,12,0,1,0,0,
pay_9fd079ca9a2a,merch_0004,2026-01-06 12:21:04,7.0,0.0,1581,1387,2154,0.35094539214722875,18354.0,73405.0,12,1,0,0,0,
pay_b3fdca00f144,merch_0000,2026-01-06 12:21:16,1.0,0.0,536,455,720,0.4682413606134327,182105.0,54150.0,12,1,0,0,0,
pay_529afe19a593,merch_0000,2026-01-06 12:21:17,2.0,0.0,536,455,721,1.5783215294561281,4535.0,15442.0,12,1,0,0,0,
pay_18cfce56365c,merch_0005,2026-01-06 12:21:22,2.0,0.5,1624,1414,2189,-0.3630224475705238,45164.0,71339.0,12,1,0,0,0,
pay_0972e9461136,merch_0003,2026-01-06 12:21:23,7.0,0.0,2078,1797,2783,0.01307889758717198,3725.0,218964.0,12,1,0,0,0,
pay_1c3778875b5a,merch_0006,2026-01-06 12:21:29,5.0,0.0,1565,1336,2043,1.3929400876572426,314538.0,196604.0,12,1,0,0,0,
pay_32f5a7a9c1b3,merch_0006,2026-01-06 12:21:45,5.0,0.0,1565,1336,2043,0.35229228874843704,54203.0,241168.0,12,0,1,0,0,
pay_4fdab03befaa,merch_0004,2026-01-06 12:21:51,6.0,0.0,1581,1387,2155,-0.05709902687903944,139078.0,107558.0,12,0,1,0,0,
pay_41d2c394e330,merch_0005,2026-01-06 12:21:57,3.0,0.3333333333333333,1624,1414,2190,-0.2577570359620554,207242.0,97660.0,12,1,0,0,0,
pay_3963247f3765,merch_0004,2026-01-06 12:22:02,7.0,0.0,1581,1387,2156,0.528825355496034,147142.0,58387.0,12,1,0,0,0,
pay_b4336b421225,merch_0005,2026-01-06 12:22:11,4.0,0.5,1625,1414,2190,0.39202718663234565,303152.0,48130.0,12,0,0,0,0,
pay_5143c15c0737,merch_0005,2026-01-06 12:22:28,5.0,0.4,1625,1414,2190,-0.6973584684966926,193786.0,6410.0,12,1,1,0,0,
pay_226dde8519bc,merch_0007,2026-01-06 12:22:44,4.0,0.25,1683,1481,2214,-0.2732452528961733,86400.0,2490.0,12,1,0,0,0,
pay_5511943613c8,merch_0003,2026-01-06 12:22:46,5.0,0.0,2078,1797,2784,0.747268598580052,29946.0,27505.0,12,1,0,0,0,
pay_6c9f9330d630,merch_0004,2026-01-06 12:23:12,8.0,0.0,1581,1387,2157,0.9351859255516755,254328.0,114397.0,12,0,1,0,0,
pay_64f393a79f6d,merch_0003,2026-01-06 12:23:18,4.0,0.0,2078,1797,2785,0.27131420396991374,229528.0,220630.0,12,0,1,0,0,
pay_fd74b5578c7c,merch_0007,2026-01-06 12:23:35,4.0,0.25,1683,1481,2214,-0.08998142713711563,126577.0,56615.0,12,0,0,0,0,
pay_ef23be6875b1,merch_0005,2026-01-06 12:24:09,6.0,0.5,1625,1414,2191,1.3814085621091263,13760.0,93359.0,12,0,1,0,0,
pay_f9309da00dd2,merch_0005,2026-01-06 12:24:28,7.0,0.42857142857142855,1625,1414,2192,-0.5836729765378104,63714.0,1269.0,12,1,0,0,0,
pay_4a941d89f1f0,merch_0004,2026-01-06 12:24:42,8.0,0.0,1581,1387,2156,-0.3175120574843216,11129.0,79976.0,12,0,0,0,0,
pay_c0da8ea183e3,merch_0003,2026-01-06 12:24:57,4.0,0.0,2077,1797,2784,0.3791868322363922,47791.0,123919.0,12,1,0,0,0,
pay_5550a47d967d,merch_0007,2026-01-06 12:25:08,3.0,0.3333333333333333,1683,1481,2215,0.08428377205283573,71419.0,151224.0,12,0,1,0,0,
pay_b998078c3672,merch_0002,2026-01-06 12:25:08,1.0,0.0,1163,1015,1552,-0.6766849123364069,86400.0,105741.0,12,0,1,0,0,
pay_2a354dfe8ba5,merch_0002,2026-01-06 12:25:17,2.0,0.0,1163,1015,1553,-1.2332926484659898,52962.0,171540.0,12,1,0,1,0,
pay_02d1737062dc,merch_0007,2026-01-06 12:25:27,4.0,0.5,1683,1481,2216,-0.5330856827405138,115580.0,11283.0,12,1,0,0,0,
pay_3143c5bdbe13,merch_0005,2026-01-06 12:25:28,7.0,0.2857142857142857,1625,1414,2193,-0.29765753219555474,155845.0,87361.0,12,0,0,0,0,
pay_63fcba83ec8e,merch_0007,2026-01-06 12:25:37,5.0,0.4,1683,1481,2216,1.3679812864515426,67934.0,16191.0,12,1,0,0,0,
pay_24a39237bff3,merch_0002,2026-01-06 12:25:47,3.0,0.0,1163,1015,1552,0.4750081570982827,174340.0,19732.0,12,1,0,0,0,
pay_464a6e397f1a,merch_0003,2026-01-06 12:25:52,5.0,0.0,2077,1797,2784,1.102072583888813,295075.0,82250.0,12,1,0,0,0,
pay_530274369184,merch_0002,2026-01-06 12:26:00,4.0,0.0,1163,1015,1552,-1.2675425741587334,84907.0,77306.0,12,1,1,1,0,
pay_ade8896fbdab,merch_0006,2026-01-06 12:26:14,3.0,0.0,1565,1336,2044,-0.6761139088410105,43847.0,61888.0,12,1,1,0,0,
pay_92f5b4eb0e59,merch_0006,2026-01-06 12:26:24,4.0,0.0,1565,1336,2045,-0.37271861117708666,61557.0,963.0,12,0,0,0,0,
pay_b9fa39a1c793,merch_0007,2026-01-06 12:26:53,6.0,0.3333333333333333,1683,1481,2217,1.5022609428674594,239083.0,82637.0,12,0,1,0,0,
pay_69a3e7b7e2d8,merch_0006,2026-01-06 12:27:05,3.0,0.0,1565,1336,2044,-0.4455308898361291,75774.0,140371.0,12,1,1,0,0,
pay_b9a7eaa7dfcd,merch_0002,2026-01-06 12:27:08,5.0,0.0,1163,1015,1552,0.6207035444848108,79540.0,74820.0,12,1,0,0,0,
pay_2402832ef075,merch_0007,2026-01-06 12:27:22,7.0,0.2857142857142857,1683,1481,2218,-0.6548540739656692,274637.0,281662.0,12,0,0,0,0,
pay_16012d6ac026,merch_0005,2026-01-06 12:27:24,5.0,0.2,1625,1414,2193,-1.302224762927159,228161.0,24740.0,12,0,0,0,0,
pay_c18833811126,merch_0006,2026-01-06 12:27:33,4.0,0.0,1565,1336,2044,-0.23370210783480425,153028.0,246423.0,12,0,0,0,0,
pay_97df6f3aebdc,merch_0004,2026-01-06 12:27:45,3.0,0.0,1581,1387,2155,-0.12663245631922831,78068.0,39879.0,12,1,0,0,0,
pay_b9de72813329,merch_0005,2026-01-06 12:27:52,5.0,0.2,1625,1414,2194,-0.15759521021346043,129157.0,18520.0,12,0,0,0,0,
pay_906501142146,merch_0006,2026-01-06 12:27:55,5.0,0.0,1565,1336,2044,-0.6314807837041145,52404.0,217325.0,12,0,0,0,0,
pay_5d9a0fad410b,merch_0002,2026-01-06 12:28:29,6.0,0.0,1163,1015,1552,1.8447303020060952,149843.0,91483.0,12,1,0,0,0,
pay_5cab436d7a97,merch_0003,2026-01-06 12:28:39,4.0,0.0,2077,1797,2784,-0.9192890063207915,138187.0,8038.0,12,0,1,0,0,
pay_befd66f0bb80,merch_0003,2026-01-06 12:28:39,3.0,0.0,2077,1797,2783,0.5920369121079129,113293.0,12435.0,12,0,0,0,0,
pay_5f4ea0ef0c52,merch_0007,2026-01-06 12:28:42,6.0,0.16666666666666666,1683,1480,2218,0.7413686392832546,137469.0,87111.0,12,0,0,0,0,
pay_7d581de93cdd,merch_0005,2026-01-06 12:28:43,6.0,0.16666666666666666,1625,1414,2194,-0.4812917596245514,76963.0,142301.0,12,1,0,0,0,
pay_e19efb9e69a3,merch_0002,2026-01-06 12:28:58,7.0,0.0,1163,1015,1552,-1.0022772029185025,145884.0,25899.0,12,1,0,0,0,
pay_329975186f8c,merch_0002,2026-01-06 12:28:59,8.0,0.0,1163,1015,1552,-1.2667594689381767,98334.0,104927.0,12,1,0,1,0,
pay_724fec043339,merch_0004,2026-01-06 12:29:03,3.0,0.0,1581,1388,2156,0.06507640202614835,144894.0,317711.0,12,1,0,0,0,
pay_6a3b4f372904,merch_0006,2026-01-06 12:29:13,6.0,0.0,1565,1336,2045,0.7629480747691337,167713.0,157511.0,12,0,0,0,0,
